time,temp
2025-05-01,14.738709677419354
2025-06-01,21.66
2025-07-01,24.603225806451615
2025-08-01,23.16774193548387
2025-09-01,18.873333333333335
2025-10-01,13.03225806451613
2025-11-01,8.1
2025-12-01,5.877419354838709
2026-01-01,2.148387096774193
2026-02-01,6.6000000000000005
2026-03-01,12.374193548387098
2026-04-01,11.636666666666665
2026-05-01,15.203225806451613
2026-06-01,22.05625
